,id,retweet_count,favorite_count,created_at,text,source
1358,701981390485725185,1073,3640,Tue Feb 23 04:06:20 +0000 2016,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1359,701952816642965504,1104,4024,Tue Feb 23 02:12:47 +0000 2016,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1360,701889187134500865,1488,3770,Mon Feb 22 21:59:57 +0000 2016,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1361,701805642395348998,1833,3634,Mon Feb 22 16:27:58 +0000 2016,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
1362,701601587219795968,497,2207,Mon Feb 22 02:57:08 +0000 2016,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1363,701570477911896070,1011,2985,Mon Feb 22 00:53:31 +0000 2016,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1364,701545186879471618,660,2814,Sun Feb 21 23:13:01 +0000 2016,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1365,701214700881756160,5525,12950,Sun Feb 21 01:19:47 +0000 2016,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1366,700890391244103680,619,2348,Sat Feb 20 03:51:05 +0000 2016,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1367,700864154249383937,662,2749,Sat Feb 20 02:06:50 +0000 2016,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1368,700847567345688576,539,2576,Sat Feb 20 01:00:55 +0000 2016,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1369,700796979434098688,1035,2580,Fri Feb 19 21:39:54 +0000 2016,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1370,700747788515020802,10128,24186,Fri Feb 19 18:24:26 +0000 2016,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1371,700518061187723268,863,2795,Fri Feb 19 03:11:35 +0000 2016,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1372,700505138482569216,618,2415,Fri Feb 19 02:20:14 +0000 2016,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1373,700462010979500032,1946,4388,Thu Feb 18 23:28:52 +0000 2016,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1374,700167517596164096,806,2801,Thu Feb 18 03:58:39 +0000 2016,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1375,700151421916807169,714,2370,Thu Feb 18 02:54:41 +0000 2016,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1376,700143752053182464,2980,7980,Thu Feb 18 02:24:13 +0000 2016,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1377,700062718104104960,751,2798,Wed Feb 17 21:02:13 +0000 2016,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1378,700029284593901568,629,2191,Wed Feb 17 18:49:22 +0000 2016,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1379,700002074055016451,1454,3507,Wed Feb 17 17:01:14 +0000 2016,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1380,699801817392291840,1041,3235,Wed Feb 17 03:45:29 +0000 2016,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1381,699788877217865730,535,2379,Wed Feb 17 02:54:04 +0000 2016,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1382,699779630832685056,1337,2937,Wed Feb 17 02:17:19 +0000 2016,Take all my money. 10/10 https://t.co/B28ebc5LzQ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1383,699775878809702401,657,2076,Wed Feb 17 02:02:25 +0000 2016,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1384,699691744225525762,4961,10873,Tue Feb 16 20:28:06 +0000 2016,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1385,699446877801091073,2823,6282,Tue Feb 16 04:15:05 +0000 2016,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1386,699434518667751424,548,2295,Tue Feb 16 03:25:58 +0000 2016,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1387,699423671849451520,358,1451,Tue Feb 16 02:42:52 +0000 2016,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1388,699413908797464576,669,2187,Tue Feb 16 02:04:04 +0000 2016,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1389,699370870310113280,474,1988,Mon Feb 15 23:13:03 +0000 2016,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1390,699323444782047232,934,3344,Mon Feb 15 20:04:36 +0000 2016,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1391,699088579889332224,679,2368,Mon Feb 15 04:31:20 +0000 2016,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1392,699079609774645248,709,2591,Mon Feb 15 03:55:41 +0000 2016,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1393,699072405256409088,1281,3182,Mon Feb 15 03:27:04 +0000 2016,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1394,699060279947165696,1958,4005,Mon Feb 15 02:38:53 +0000 2016,This is Yukon. He pukes rainbows. 12/10 magical af https://t.co/n6wND1v7il,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
1395,699036661657767936,1292,2761,Mon Feb 15 01:05:02 +0000 2016,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1396,698989035503689728,1062,3585,Sun Feb 14 21:55:47 +0000 2016,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1397,698953797952008193,977,2868,Sun Feb 14 19:35:46 +0000 2016,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1398,698907974262222848,670,2686,Sun Feb 14 16:33:40 +0000 2016,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1399,698710712454139905,740,2619,Sun Feb 14 03:29:49 +0000 2016,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1400,698703483621523456,408,1536,Sun Feb 14 03:01:06 +0000 2016,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1401,698635131305795584,369,1362,Sat Feb 13 22:29:29 +0000 2016,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1402,698549713696649216,663,2451,Sat Feb 13 16:50:04 +0000 2016,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1403,698355670425473025,486,1982,Sat Feb 13 03:59:01 +0000 2016,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1404,698342080612007937,1023,2399,Sat Feb 13 03:05:01 +0000 2016,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1405,698262614669991936,2169,5024,Fri Feb 12 21:49:15 +0000 2016,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1406,698195409219559425,6445,17753,Fri Feb 12 17:22:12 +0000 2016,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1407,698178924120031232,797,2963,Fri Feb 12 16:16:41 +0000 2016,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1408,697995514407682048,359,1617,Fri Feb 12 04:07:53 +0000 2016,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1409,697990423684476929,1398,3481,Fri Feb 12 03:47:39 +0000 2016,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1410,697943111201378304,747,2547,Fri Feb 12 00:39:39 +0000 2016,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1411,697881462549430272,1282,3193,Thu Feb 11 20:34:41 +0000 2016,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1412,697630435728322560,581,1852,Thu Feb 11 03:57:11 +0000 2016,Pls make sure ur dogs have gone through some barkour training b4 they attempt stunts like this. 8/10 https://t.co/VmF35YvtqP,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
1413,697616773278015490,1092,3347,Thu Feb 11 03:02:54 +0000 2016,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1414,697596423848730625,1360,3215,Thu Feb 11 01:42:02 +0000 2016,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1415,697575480820686848,545,2158,Thu Feb 11 00:18:49 +0000 2016,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1416,697516214579523584,1223,2192,Wed Feb 10 20:23:19 +0000 2016,Say hello to Pherb. He does parkour. 9/10 https://t.co/LHFfUyLBZT,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
1417,697482927769255936,731,2565,Wed Feb 10 18:11:03 +0000 2016,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1418,697463031882764288,1483,3605,Wed Feb 10 16:51:59 +0000 2016,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1419,697270446429966336,2010,4937,Wed Feb 10 04:06:43 +0000 2016,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1420,697259378236399616,1075,3476,Wed Feb 10 03:22:44 +0000 2016,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1421,697255105972801536,1254,3193,Wed Feb 10 03:05:46 +0000 2016,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1422,697242256848379904,719,2663,Wed Feb 10 02:14:42 +0000 2016,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1423,696900204696625153,1106,3384,Tue Feb 09 03:35:31 +0000 2016,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1424,696894894812565505,731,2487,Tue Feb 09 03:14:25 +0000 2016,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1425,696886256886657024,1934,5120,Tue Feb 09 02:40:05 +0000 2016,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1426,696877980375769088,767,2584,Tue Feb 09 02:07:12 +0000 2016,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1427,696754882863349760,386,1560,Mon Feb 08 17:58:03 +0000 2016,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1428,696744641916489729,1018,2192,Mon Feb 08 17:17:22 +0000 2016,This is Klevin. He doesn't want his family brainwashed by mainstream media. 10/10 (vid by @AshtonHose) https://t.co/ghhbMAFPW8,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
1429,696713835009417216,700,2522,Mon Feb 08 15:14:57 +0000 2016,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1430,696518437233913856,1828,4125,Mon Feb 08 02:18:30 +0000 2016,Oh my god 10/10 for every little hot dog pupper,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1431,696490539101908992,157,1292,Mon Feb 08 00:27:39 +0000 2016,After reading the comments I may have overestimated this pup. Downgraded to a 1/10. Please forgive me,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1432,696488710901260288,1115,2691,Mon Feb 08 00:20:23 +0000 2016,12/10 revolutionary af https://t.co/zKzq4nIY86,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1433,696405997980676096,1230,3403,Sun Feb 07 18:51:43 +0000 2016,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1434,696100768806522880,718,2051,Sat Feb 06 22:38:50 +0000 2016,This poor pupper has been stuck in a vortex since last week. Please keep her in your thoughts. 10/10 https://t.co/7ODQWHwYDx,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
1435,695816827381944320,1265,3184,Sat Feb 06 03:50:33 +0000 2016,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1436,695794761660297217,847,3372,Sat Feb 06 02:22:53 +0000 2016,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1437,695767669421768709,804,1980,Sat Feb 06 00:35:13 +0000 2016,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1438,695629776980148225,2269,4840,Fri Feb 05 15:27:17 +0000 2016,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1439,695446424020918272,1954,4620,Fri Feb 05 03:18:42 +0000 2016,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1440,695409464418041856,3852,9132,Fri Feb 05 00:51:51 +0000 2016,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1441,695314793360662529,1591,3861,Thu Feb 04 18:35:39 +0000 2016,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1442,695095422348574720,665,2798,Thu Feb 04 04:03:57 +0000 2016,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1443,695074328191332352,1193,3012,Thu Feb 04 02:40:08 +0000 2016,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1444,695064344191721472,651,1706,Thu Feb 04 02:00:27 +0000 2016,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1445,695051054296211456,851,2824,Thu Feb 04 01:07:39 +0000 2016,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1446,694925794720792577,985,2850,Wed Feb 03 16:49:55 +0000 2016,Please only send in dogs. This t-rex is very scary. 5/10 ...might still pet (vid by @helizabethmicha) https://t.co/Vn6w5w8TO2,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
1447,694905863685980160,1010,2923,Wed Feb 03 15:30:43 +0000 2016,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1448,694669722378485760,15614,37826,Tue Feb 02 23:52:22 +0000 2016,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1449,694356675654983680,312,1594,Tue Feb 02 03:08:26 +0000 2016,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1450,694352839993344000,671,2157,Tue Feb 02 02:53:12 +0000 2016,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1451,694342028726001664,528,1673,Tue Feb 02 02:10:14 +0000 2016,It's okay pup. This happens every time I listen to @adele also. 11/10 (vid by @_larirutschmann) https://t.co/oCImpQuoRb,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
1452,694329668942569472,540,2128,Tue Feb 02 01:21:07 +0000 2016,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1453,694206574471057408,2194,4436,Mon Feb 01 17:11:59 +0000 2016,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1454,694183373896572928,1002,3116,Mon Feb 01 15:39:48 +0000 2016,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1455,694001791655137281,1117,3587,Mon Feb 01 03:38:15 +0000 2016,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1456,693993230313091072,437,1982,Mon Feb 01 03:04:14 +0000 2016,These lil fellas are the best of friends. 12/10 for both. 1 like = 1 friend (vid by @CassieBrookee15) https://t.co/gzRghPC61H,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
1457,693942351086120961,398,1837,Sun Jan 31 23:42:03 +0000 2016,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1458,693647888581312512,641,2861,Sun Jan 31 04:11:58 +0000 2016,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
